company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Samsons rör Aktiebolag,5560909854,2,59,Samson; Patrik Torsten,4,14,Samsons rör Aktiebolag|REFIS Rörentreprenörernas friskola i              Stockholm AB|Förgasaren 6 Fastighets AB|Emlisima AB
VENT projekt Stockholm AB,5563485126,2,59,Blank; Johan Anders,4,5,VENT projekt Stockholm AB|Installationskalkyler Sthlm AB|VASAB Vägg & Akustik System AB|JABIRI system AB
Amsler Hiss Aktiebolag,5565051314,2,55,Amsler; Peter Alfred,2,2,Amsler Hiss Aktiebolag|Amsler Holding AB
Pefo byggnads AB,5590307798,3,47,Gillerberg; Nils Håkan,3,4,WNGNW Holding Aktiebolag|Pefo byggnads AB|NHG Byggnads AB
Pefo byggnads AB,5590307798,3,47,Widegren; Dan Anders,4,5,Pefo byggnads AB|4857 Bygg AB|WNGNW Holding Aktiebolag|Ekerö Kraft Bygg AB
Eneby Bygg i Järna Aktiebolag,5567952436,3,58,Eriksson; Peter Mikael,8,4,Eneby Bygg i Järna Aktiebolag|JÄRNA EKO INSTALLATIONER AB|Järna Eko El & Styr AB|Färgsatt i Järna AB|ACRUX ENTREPRENAD AB|Inspire Your Life AB|Eneby Real Estate AB|Eneby Holding AB
Eneby Bygg i Järna Aktiebolag,5567952436,3,58,Hanack; Simon Manuel,1,3,Eneby Bygg i Järna Aktiebolag
Identity Works AB,5566217021,3,55,Otterdahl; Per Bjarne,4,7,Identity Works AB|Adore You AB|IW Edition AB|I. W. Holding AB
Elektrosignal Infra Sthlm AB,5590100052,3,53,Häggström; Lars Fredrik,4,2,Elektrosignal Infra Sthlm AB|Infra El Sthlm AB|Infra Produkter Sthlm AB|Elektrosignal Invest Sthlm AB
Q-gruppen i Stockholm AB,5591096796,2,47,Henriksson; Jan Bo Lennart,7,39,Q-gruppen Bygg AB|Q-gruppen i Stockholm AB|Eukaryota Fastighets AB|JHS Holding AB|Sioca AB|Exto AB|Q-gruppen Projekt 100 AB
Secor AB,5564931656,5,48,Körner; Gert Thomas,1,0,Secor AB
Nordlund & Nyström El & Styr Aktiebolag,5566656491,2,46,Strid; Johan Gunnar,2,3,Fam Strid Invest AB|Nordlund & Nyström El & Styr Aktiebolag
TP Mur & Puts Aktiebolag,5564717477,3,36,Patetsos; Simon Petrus Johannes I,5,2,TP Mur & Puts Aktiebolag|Maskinverket i Stockholm AB|Samenta AB|Morneon i Stockholm AB|Aderfia Invest AB
Rörbolaget i Stockholm Aktiebolag,5563907665,6,44,Pettersson; Christer Gunnar,2,2,Rörbolaget i Stockholm Aktiebolag|RB Stockholm Holding AB
Koltrasten Utveckling i Stockholm AB,5591073100,4,54,Lövgren; Lars Börje,5,14,Koltrasten Utveckling i Stockholm AB|Captor Fund Management AB|Bostadsrättsföreningen Älgen 5|Vildanden Properties AB|FELL Invest AB
Simtuna Bygg och Betong Teknik Aktiebolag,5563325975,3,45,Selldén; Björn John Erik,3,6,Bostadsrättsföreningen Kalla 4|Simtuna Bygg och Betong Teknik Aktiebolag|Simtuna Holding AB
Ekströms Glasmästeri Aktiebolag,5560756255,3,52,Svenow; Bengt Oscar Thomas,6,14,Cubsec AB|Glasmästerigruppen i Norden AB|Ekströms Glasmästeri Aktiebolag|Stockholms Dörr och Säkerhetssmide AB|Söderglas AB|Svenow Konsult AB
Instamate AB,5592016538,5,46,Eriksson; Lars Daniel,2,2,Instamate AB|Everyday Food AB
D.R.A TRÄHUSGRUPPEN AB,5569163065,3,35,Piispanen; Pekka Mikael,4,12,D.R.A TRÄHUSGRUPPEN AB|Acedelia AB|Fastighetsprojekt Acedelia AB|Piispanen Holding AB
D.R.A TRÄHUSGRUPPEN AB,5569163065,3,35,Hajdaraj; Armend,20,4,D.R.A TRÄHUSGRUPPEN AB|ENP ENTREPRENAD AB|Prime Group Sweden AB|ENP CONSULTING AB|Fastigheten Sandsberg 6:77 AB|Fastighetsaktiebolaget Kroks Lotten B|Tofta Krokstäde 1:38 AB|Fastigheten Buskåker 1:5 AB|Fastigheten Buskåker 2:1 AB|RENOWN HOLDING AB|Fastighetsaktiebolaget Kroks 1:307|Fastighetsaktiebolaget Kroks Lotten D-J|TOFTA PROPERTIES AB|Utvecklings AB Lofsdalen AB|Arrak AB|Fastighetsaktiebolaget Kroks Lotten C|Fastighetsaktiebolaget Kroks Lotten A|PA Properties AB|Fastigheten Gagnef Skogen 3:78 AB|DRA Invest AB
Wessman drilling solution AB,5569496754,3,52,Wellenius; Carl-Fredrik Josef,4,28,Sustainable Energy Solutions Sweden Holding AB|Wessman drilling solution AB|SENS Geoenergy Storage AB|SENS Aruba AB
Golv 2000 Aktiebolag,5564505195,2,55,Ölvehed; Mats Åke,2,3,Golv 2000 Aktiebolag|Golvpoolen i Stor Stockholm Ekonomisk förening
ENTEVOR Aktiebolag,5564439593,3,57,Åhs; Tobias Björn,5,10,ENTEVOR Aktiebolag|Entevor Properties AB|Entevor Partner AB|Entevor Solutions AB|Entevor Förvaltning AB
Total Fasad Stockholm AB,5590044375,3,46,Mokvist; Roger Fredrik,2,2,TF Holding AB|Total Fasad Stockholm AB
Total Fasad Stockholm AB,5590044375,3,46,Hamber; Marcus Joakim,2,2,TF Holding AB|Total Fasad Stockholm AB
Proline Väst AB,5569146771,3,42,Kling; Johan Martin Inge,1,1,Proline Väst AB
Hagmans Tak Stockholm AB,5565409876,4,56,Wallin; Lars Åke,3,11,Hagmans Tak Stockholm AB|Holdingbolaget W K G AB|Hagmans Tak Sverige AB
Tingvalla Mark AB,5567075394,5,45,Lövenklint; Björn Johan,5,7,Tingvalla Mark AB|Lövets AB|Lövets Fastigheter AB|MBF försäljning AB|Tingvalla Holding AB
LT Riv & Asbestsanering Aktiebolag,5565227351,3,58,Tuomi; Julius,2,0,LT Riv & Asbestsanering Aktiebolag|LT Riv & Asbestsanering Handelsbolag
Windefalk Ventilation & Energi AB,5564921459,3,55,Windefalk; Lennart Mikael,3,10,Bostadsrättsföreningen Tegelbruket 2|Windefalk Energi Holding AB|Windefalk Ventilation & Energi AB
Stockholm Luftkompetens AB,5569980559,2,45,Waern Waern; Marcus Thomas,5,7,Stockholm Luftkompetens AB|The Lounge of Sweden AB|WF Fastigheter AB|Matlådan i Stockholm AB|Waern of Sweden AB
STICAB Scandinavian Technical Insulation Company  AB,5569076325,7,50,Nilsson; Eric Mikael,3,7,STIRAB Scandinavian Technical Infrastructure &    Resources AB|STIFAB Scandinavian Technical Insulation Facilities AB|STICAB Scandinavian Technical Insulation Company  AB
