company,id,year,net_sales,other_sales,op_profit_ebit,prof_after_net_fin_items,results,sub_unpaid_cap,fixed_assets,current_assets,assets,equity,untaxed_reserves,provisions,lt_liabilities,curr_liabilities,lia_and_equity,salar_board_ceo,royalties_board_ceo,sal_other_empl,perf_other_empl,social_exp,dividends,revenue,num_employes,net_sales_empl,pers_cost_empl,op_prof_ebitda,net_change,du_pont_model,prof_margin,gross_prof,working_cap,solidity,quick_ratio
ByggBröderna Predragovic Aktiebolag,5564088598,2018,35518,151,4016,3968,1557,0,2751,8537,11289,4735,2848,0,754,2952,11289,-,-,-,-,-,2000,35669,28,1269,513,4525,"68,36%","35,57%","11,31%","59,76%","15,72%","61,62%","289,19%"
Aros Akustik AB,5568036148,2012,7816,11,1360,1353,738,0,114,2493,2606,990,493,0,44,1079,2606,-,-,1411,-,427,298,7827,3,2605,622,1398,"17,71%","52,19%","17,40%","51,66%","18,09%","51,93%","207,97%"
Dataklimat i Sverige AB,5569417131,2014,4260,7,1039,1000,583,0,28,3386,3414,983,250,0,463,1718,3414,0,-,957,-,310,0,4267,4,1065,318,1039,-,"30,43%","24,39%","69,32%","39,15%","34,50%","197,09%"
Skånsk Larmtjänst AB,5566650049,2013,7503,88,-1549,-255,443,0,27,3936,3963,1269,0,0,700,1994,3963,-,-,2616,-,985,0,7591,7,1072,499,-1546,"2608,66%","-6,26%","-3,31%","67,84%","25,88%","32,02%","152,71%"
ByggBröderna Predragovic Aktiebolag,5564088598,2017,21096,446,2175,2139,1669,0,2298,6842,9140,4428,911,0,876,2926,9140,-,-,-,-,0,1250,21542,28,753,408,2613,"3,31%","23,80%","10,31%","75,25%","18,56%","56,22%","233,83%"
Tommy Sehlin Bygg & Maskin AB,5569063265,2019,29656,140,1639,1364,119,0,7807,8311,16118,683,3150,0,5253,7031,16118,-,-,-,-,-,0,29796,20,1483,523,2601,"-18,86%","10,24%","5,57%","57,94%","4,32%","19,48%","108,95%"
Aros Akustik AB,5568036148,2011,6640,32,616,605,329,0,56,1659,1715,379,150,0,56,1130,1715,561,-,478,-,308,127,6672,3,2213,457,635,-,"35,92%","9,28%","40,84%","7,97%","28,55%","137,17%"
Skånsk Larmtjänst AB,5566650049,2012,277,44,-31,-33,-33,0,2000,1127,3127,1346,698,0,0,1082,3127,0,0,0,0,0,0,321,0,-,-,-31,"-97,27%","-0,83%","-9,39%","-5,78%","16,25%","59,50%","104,16%"
ByggBröderna Predragovic Aktiebolag,5564088598,2016,20420,421,1041,1011,979,0,2188,6633,8821,4009,911,0,1420,2481,8821,-,-,-,-,0,1250,20841,28,729,452,1629,"9,62%","11,80%","5,10%","81,83%","20,33%","53,50%","267,35%"
Tommy Sehlin Bygg & Maskin AB,5569063265,2018,36549,104,1909,1750,568,0,4452,10453,14906,764,1990,0,1543,10608,14906,-,-,-,-,-,200,36653,18,2031,479,2637,"76,83%","12,81%","5,22%","42,27%","-0,42%","15,54%","91,20%"
SWESAR Construction AB,5568767452,2019,29726,93,1770,1678,218,0,1297,6946,8243,2518,1980,0,1092,2653,8243,-,-,-,-,-,500,29819,12,2477,707,1970,"23,99%","21,47%","5,95%","53,78%","14,44%","49,28%","261,82%"
Skånsk Larmtjänst AB,5566650049,2011,10159,3850,579,509,323,0,2000,1011,3011,1504,698,0,0,809,3011,-,-,3736,-,1287,0,14009,17,598,293,579,"-33,51%","19,40%","5,75%","39,57%","1,99%","67,04%","124,97%"
ByggBröderna Predragovic Aktiebolag,5564088598,2015,18628,729,3824,3801,2965,0,2429,6886,9315,4530,1541,0,1894,1350,9315,0,-,8339,-,3116,1500,19357,28,665,410,4159,"29,98%","41,05%","20,53%","90,30%","29,72%","61,53%","510,07%"
Tommy Sehlin Bygg & Maskin AB,5569063265,2017,20669,279,2033,1836,640,0,3449,3438,6887,296,1000,0,1165,4425,6887,-,-,-,-,-,100,20948,15,1378,505,2713,"-13,17%","29,59%","9,86%","66,07%","-4,78%","15,62%","62,62%"
EcoKraft Syd AB,5591175608,2019,29774,-,284,282,218,0,0,7632,7632,791,0,0,0,6841,7632,-,-,-,-,-,0,29774,7,4253,417,284,"71,02%","3,72%","0,95%","18,41%","2,66%","10,36%","105,06%"
SWESAR Construction AB,5568767452,2018,23974,286,3788,3684,2113,0,1256,6422,7678,3801,1086,0,376,2416,7678,-,-,-,-,-,1500,24260,12,1998,590,3923,"96,98%","49,34%","15,80%","60,65%","16,71%","60,54%","265,81%"
Skånsk Larmtjänst AB,5566650049,2010,15280,233,538,405,337,0,364,6908,7272,1401,635,0,2032,3203,7272,824,-,4411,-,1820,0,15513,18,849,388,691,-,"7,74%","3,68%","72,23%","24,25%","25,70%","146,92%"
ByggBröderna Predragovic Aktiebolag,5564088598,2014,14331,596,2083,1711,978,0,455,5245,5700,2315,1541,0,690,1155,5700,-,-,7448,-,2292,750,14927,25,573,401,2252,"25,29%","36,54%","14,53%","92,85%","28,54%","61,70%","454,11%"
Tommy Sehlin Bygg & Maskin AB,5569063265,2016,23803,86,725,597,597,0,2811,2669,5480,-344,0,0,1217,4608,5480,-,-,-,-,-,0,23889,16,1488,502,1304,"34,70%","13,23%","3,05%","52,50%","-8,15%","-6,28%","51,69%"
EcoKraft Syd AB,5591175608,2018,17410,-,100,99,73,0,0,5504,5504,173,0,0,0,5331,5504,-,-,-,-,-,0,17410,4,4353,379,100,-,"1,82%","0,57%","16,12%","0,99%","3,14%","99,72%"
SWESAR Construction AB,5568767452,2017,12171,56,471,358,189,0,857,2339,3195,1688,113,0,457,937,3195,-,-,-,-,-,0,12227,11,1106,356,540,"52,06%","14,74%","3,87%","52,93%","11,52%","55,59%","249,63%"
Lastmaskiner Bertil Olsson Aktiebolag,5562505882,2019,28816,960,311,116,1,0,16384,8160,24544,10824,626,0,6340,6753,24544,-,-,-,-,-,0,29776,16,1801,574,2443,"0,37%","1,27%","1,08%","59,63%","4,88%","46,09%","117,58%"
ByggBröderna Predragovic Aktiebolag,5564088598,2013,11438,345,925,869,474,0,446,4173,4619,1972,1097,0,303,1247,4619,0,-,5920,-,2171,0,11783,20,572,405,1116,"28,76%","20,03%","8,09%","94,12%","25,58%","61,22%","334,64%"
Tommy Sehlin Bygg & Maskin AB,5569063265,2015,17671,80,-733,-899,-899,0,2615,2901,5516,-941,0,0,1049,5407,5516,-,-,4580,-,1583,0,17751,13,1359,486,-178,"72,64%","-13,29%","-4,15%","49,18%","-14,18%","-17,06%","51,34%"
NGL Vatten & Energiteknik AB,5568129885,2018,27793,1994,468,154,109,0,6598,17220,23818,4732,0,0,8842,10244,23818,0,0,0,0,0,0,29787,25,1112,465,1173,"-7,77%","1,97%","1,69%","62,97%","25,10%","19,87%","91,88%"
Grums Husplåt AB,5564535754,2019,29406,354,9335,9352,104,0,937,7613,8550,347,519,0,0,7684,8550,-,-,-,-,-,0,29760,15,1960,599,9448,"-19,97%","109,39%","31,81%","72,83%","-0,24%","8,79%","86,73%"
SWESAR Construction AB,5568767452,2016,8004,-,-984,-1002,-7,0,1041,1536,2577,1500,0,0,646,433,2577,-,-,2998,-,1035,0,8004,10,800,432,-857,"-6,40%","-38,18%","-12,29%","66,43%","13,78%","58,21%","354,73%"
Lastmaskiner Bertil Olsson Aktiebolag,5562505882,2018,28711,818,727,614,208,0,14521,6056,20577,10823,517,0,4353,4884,20577,-,-,-,-,-,0,29529,16,1794,540,2799,"1,49%","3,72%","2,66%","59,29%","4,08%","54,56%","119,70%"
TOTAL ARKITEKTUR OCH URBANISM TAU AB,5564857315,2019,29784,-,7664,7664,5067,0,67,18003,18070,6284,8182,0,0,3604,18070,-,-,-,-,-,0,29784,23,1295,718,7698,"19,59%","42,41%","25,73%","100,00%","48,34%","70,09%","499,53%"
ByggBröderna Predragovic Aktiebolag,5564088598,2012,8883,30,1861,1812,986,0,89,3747,3835,1498,860,0,0,1478,3835,-,-,3484,-,1191,0,8913,15,592,314,1893,"20,43%","48,53%","20,95%","86,51%","25,54%","55,59%","253,52%"
Tommy Sehlin Bygg & Maskin AB,5569063265,2014,10236,105,-32,-192,-192,0,3063,1501,4565,-42,0,0,1833,2773,4565,0,-,3459,-,1121,0,10341,8,1280,592,428,"-5,51%","-0,53%","-0,23%","72,51%","-12,43%","-0,92%","54,13%"
NGL Vatten & Energiteknik AB,5568129885,2017,30133,390,-253,-418,227,0,5895,11495,17390,4624,0,0,6689,6077,17390,-,-,-,-,-,0,30523,19,1586,540,90,"-6,76%","-1,41%","-0,82%","54,51%","17,98%","26,59%","91,81%"
Grums Husplåt AB,5564535754,2018,36744,98,9663,9643,75,0,240,12217,12457,243,319,0,0,11895,12457,-,-,-,-,-,0,36842,18,2041,671,9844,"143,00%","77,57%","26,30%","67,33%","0,88%","3,95%","97,19%"
SWESAR Construction AB,5568767452,2015,8551,-,2334,2302,1309,0,1121,2176,3296,1507,998,0,123,669,3296,-,-,1877,-,553,0,8551,7,1222,355,2407,"264,49%","70,81%","27,30%","77,23%","17,62%","69,34%","325,26%"
Lastmaskiner Bertil Olsson Aktiebolag,5562505882,2017,28289,106,1129,1028,849,0,11845,7701,19546,10615,178,0,3724,5028,19546,-,-,-,-,-,0,28395,17,1664,495,3335,"0,93%","5,78%","3,99%","61,19%","9,45%","55,02%","148,93%"
TOTAL ARKITEKTUR OCH URBANISM TAU AB,5564857315,2018,24905,22,5593,5593,3208,0,140,14968,15108,4216,7021,0,0,3870,15108,-,-,-,-,-,3000,24927,23,1083,648,5628,"0,78%","37,02%","22,46%","100,00%","44,56%","64,15%","386,77%"
ByggBröderna Predragovic Aktiebolag,5564088598,2011,7376,43,1277,1213,462,0,47,1740,1788,512,400,0,0,876,1788,0,-,3328,-,1091,0,7419,12,615,371,1315,"170,18%","71,42%","17,31%","94,85%","11,71%","45,12%","198,63%"
Tommy Sehlin Bygg & Maskin AB,5569063265,2013,10833,311,227,85,50,0,2308,1301,3609,150,0,0,1144,2314,3609,-,-,3780,-,1091,0,11144,8,1354,618,719,-,"6,29%","2,10%","71,59%","-9,35%","4,16%","56,22%"
NGL Vatten & Energiteknik AB,5568129885,2016,32316,44,144,31,14,0,1561,10150,11711,1897,721,0,2041,7053,11711,-,-,5704,-,2071,0,32360,20,1616,403,398,"-15,12%","1,26%","0,45%","48,38%","9,58%","21,00%","95,19%"
Grums Husplåt AB,5564535754,2017,15121,7,1123,1073,592,0,812,3198,4011,718,295,0,393,2604,4011,-,-,-,-,-,550,15128,13,1163,551,1253,"-1,38%","28,00%","7,43%","69,86%","3,93%","23,64%","100,61%"
SWESAR Construction AB,5568767452,2014,2346,-,146,97,61,0,898,254,1151,197,376,0,400,178,1151,-,-,351,-,95,0,2346,3,782,156,206,"34,06%","12,68%","6,22%","62,75%","3,24%","42,60%","142,70%"
Lastmaskiner Bertil Olsson Aktiebolag,5562505882,2016,28027,596,403,297,297,0,13796,6139,19935,9765,0,0,4639,5529,19935,-,-,6192,-,2181,0,28623,17,1649,503,2672,"79,10%","2,03%","1,44%","57,52%","2,18%","48,98%","107,98%"
TOTAL ARKITEKTUR OCH URBANISM TAU AB,5564857315,2017,24712,98,6488,6493,3721,0,141,13025,13166,4008,5584,0,0,3574,13166,-,-,-,-,-,3000,24810,25,988,577,6524,"-2,59%","49,32%","26,28%","100,00%","38,24%","63,52%","364,44%"
ByggBröderna Predragovic Aktiebolag,5564088598,2010,2730,-,184,177,169,0,54,652,706,50,0,0,0,656,706,0,-,1339,-,474,0,2730,5,546,364,199,-,"26,06%","6,74%","92,09%","-0,15%","7,08%","99,39%"
NGL Vatten & Energiteknik AB,5568129885,2015,38072,253,311,222,111,0,1854,12885,14738,1883,721,0,1179,10955,14738,-,-,6241,-,2094,0,38325,19,2004,445,470,"18,20%","2,12%","0,82%","40,23%","5,07%","16,59%","77,12%"
Grums Husplåt AB,5564535754,2016,15333,3,314,835,715,0,1098,4946,6044,1826,0,0,447,3770,6044,-,-,5086,-,2198,0,15336,12,1278,625,481,"3,64%","15,11%","5,95%","65,68%","7,67%","30,21%","116,02%"
SWESAR Construction AB,5568767452,2013,1750,15,-547,-577,-18,0,928,130,1058,137,357,0,444,120,1058,-,-,795,-,247,0,1765,5,350,209,-487,"-11,79%","-51,70%","-31,26%","72,23%","0,57%","37,82%","108,33%"
Lastmaskiner Bertil Olsson Aktiebolag,5562505882,2015,15649,921,-2484,-2614,-638,0,12342,3887,16229,9468,0,0,2832,3929,16229,0,-,4835,-,1543,0,16570,14,1118,467,100,"-26,05%","-15,30%","-15,87%","67,28%","-0,27%","58,34%","94,60%"
TOTAL ARKITEKTUR OCH URBANISM TAU AB,5564857315,2016,25369,891,6075,6076,4265,0,145,15800,15945,8067,3929,0,0,3949,15945,-,-,-,-,-,7780,26260,29,875,512,6115,"-6,18%","38,11%","23,95%","100,00%","46,71%","69,81%","400,10%"
NGL Vatten & Energiteknik AB,5568129885,2014,32211,26,1587,1613,923,0,648,9028,9675,1772,654,0,1401,5848,9675,-,-,3860,-,1386,0,32237,12,2684,437,1601,"55,23%","16,88%","5,07%","4,95%","9,87%","23,59%","119,31%"
Grums Husplåt AB,5564535754,2015,14794,81,412,461,1262,0,1265,6982,8247,4711,0,0,501,3034,8247,0,-,5140,-,2094,3600,14875,12,1233,612,550,"9,94%","6,05%","3,37%","66,34%","26,69%","57,12%","208,31%"
Trond Bygg Holding AB,5566682836,2019,29756,-,4230,3798,2975,0,3461,9707,13167,3082,0,403,2500,7182,13167,-,-,-,-,-,0,29756,3,9919,1035,4230,"81,31%","32,13%","14,22%","28,13%","8,49%","23,41%","135,16%"
SWESAR Construction AB,5568767452,2012,1984,2,234,220,105,0,265,595,860,155,78,0,136,492,860,-,-,822,-,227,0,1986,6,331,175,269,-,"27,21%","11,79%","94,91%","5,19%","24,71%","120,93%"
Lastmaskiner Bertil Olsson Aktiebolag,5562505882,2014,21161,693,-2833,-3049,151,0,15099,4398,19497,10106,1976,0,3126,4288,19497,-,-,5484,-,1894,0,21854,16,1323,470,535,"-18,09%","-14,53%","-13,38%","60,56%","0,52%","59,74%","98,95%"
TOTAL ARKITEKTUR OCH URBANISM TAU AB,5564857315,2015,27040,80,5837,5841,3324,0,193,13950,14143,6752,3383,0,0,4008,14143,-,-,10670,-,5212,2950,27120,27,1001,597,5873,"15,93%","41,31%","21,61%","100,00%","36,77%","66,40%","348,05%"
NGL Vatten & Energiteknik AB,5568129885,2013,20750,-,554,520,258,0,450,5982,6432,848,239,0,0,5344,6432,0,-,3527,-,1262,0,20750,12,1729,399,597,"9,81%","8,61%","2,67%","2,79%","3,07%","15,92%","98,91%"
Grums Husplåt AB,5564535754,2014,13457,-,390,429,784,0,1118,7031,8149,3749,1168,0,556,2676,8149,-,-,4580,-,1910,300,13457,12,1121,556,528,"4,73%","5,77%","3,49%","68,69%","32,36%","57,19%","225,41%"
Trond Bygg Holding AB,5566682836,2018,16412,-,708,462,335,0,3880,6256,10136,1956,0,0,0,8180,10136,-,-,-,-,-,0,16412,3,5471,848,708,"46,00%","6,99%","4,31%","29,57%","-11,72%","19,30%","76,48%"
Lastmaskiner Bertil Olsson Aktiebolag,5562505882,2013,25835,363,-3116,-3365,66,0,18259,6886,25144,9955,5176,0,4436,5577,25144,-,-,6158,-,2022,0,26198,19,1360,439,654,"0,34%","-12,38%","-12,05%","56,28%","5,07%","54,76%","120,08%"
TOTAL ARKITEKTUR OCH URBANISM TAU AB,5564857315,2014,23324,19,3087,3084,1751,0,115,9462,9577,3927,1878,0,0,3771,9577,-,-,9954,-,4443,500,23343,24,972,635,3135,"2,48%","32,32%","13,27%","100,00%","24,40%","56,30%","250,91%"
NGL Vatten & Energiteknik AB,5568129885,2012,18896,-,141,116,66,0,179,5121,5301,590,89,0,0,4621,5301,0,-,3877,-,1362,0,18896,13,1454,403,184,"16,24%","2,66%","0,75%","0,93%","2,65%","12,37%","97,79%"
Grums Husplåt AB,5564535754,2013,12849,27,329,433,381,0,1191,7405,8596,3264,1755,0,610,2967,8596,-,-,4313,-,1824,300,12876,12,1071,531,487,"-14,89%","5,61%","3,75%","67,37%","34,54%","53,02%","206,91%"
JurSa Bygg & Entreprenad AB,5569411373,2019,29678,46,-65,-75,13,0,357,8615,8971,4651,0,0,79,4241,8971,-,-,-,-,-,0,29724,12,2473,365,140,"11,25%","-0,72%","-0,22%","21,14%","14,74%","51,84%","196,98%"
Trond Bygg Holding AB,5566682836,2017,11241,-,776,702,538,0,4019,2003,6022,1621,0,0,0,4401,6022,-,-,-,-,-,0,11241,3,3747,675,776,"2,90%","12,89%","6,90%","27,38%","-21,33%","26,92%","45,51%"
Holmlunds Måleri Aktiebolag,5561921148,2019,28565,1156,1878,1873,1257,0,4928,11911,16839,3236,3863,661,0,9080,16839,-,-,-,-,-,520,29721,31,921,557,2241,"-3,52%","11,15%","6,57%","75,55%","9,91%","37,11%","126,85%"
Lastmaskiner Bertil Olsson Aktiebolag,5562505882,2012,25747,437,-3958,-4166,-579,0,22378,6198,28576,9889,8607,0,4585,5494,28576,-,-,7051,-,2377,0,26184,21,1226,453,-274,"-1,80%","-13,84%","-15,36%","81,24%","2,73%","56,80%","111,83%"
TOTAL ARKITEKTUR OCH URBANISM TAU AB,5564857315,2013,22759,45,4141,4186,2420,0,150,9095,9245,2660,1077,0,0,5508,9245,-,-,9686,-,4336,484,22804,22,1035,662,4185,"0,15%","45,34%","18,42%","100,00%","15,76%","37,86%","165,12%"
NGL Vatten & Energiteknik AB,5568129885,2011,16256,-,274,241,124,0,97,5271,5368,524,68,0,637,4139,5368,0,-,3150,-,1006,0,16256,12,1355,346,307,-,"5,10%","1,69%","1,90%","6,96%","10,70%","116,21%"
Grums Husplåt AB,5564535754,2012,15097,-,1206,1173,789,0,1349,7679,9028,3384,1860,0,664,3121,9028,-,-,5039,-,2090,500,15097,14,1078,523,1415,"-0,24%","13,68%","8,18%","68,52%","30,19%","52,67%","204,84%"
JurSa Bygg & Entreprenad AB,5569411373,2018,26677,84,1734,1724,696,0,535,8503,9038,4638,300,0,120,3979,9038,0,0,0,0,0,0,26761,12,2223,330,1949,"31,04%","19,19%","6,50%","27,45%","16,96%","53,91%","213,70%"
Trond Bygg Holding AB,5566682836,2016,10924,-,1147,1110,859,0,4115,1264,5379,1084,0,0,0,4296,5379,-,-,-,-,-,0,10924,3,3641,506,1147,"1265,50%","21,57%","10,62%","32,33%","-27,76%","20,15%","29,42%"
Holmlunds Måleri Aktiebolag,5561921148,2018,29607,1392,1310,1363,1017,0,5136,12476,17612,2659,3663,586,0,10703,17612,-,-,-,-,-,680,30999,32,925,550,1668,"2,00%","7,77%","4,62%","74,07%","5,99%","31,32%","114,75%"
Andreas Andersen AB,5567532345,2019,29329,392,2602,2588,1636,0,574,7675,8249,2248,1721,0,562,3718,8249,-,-,-,-,-,0,29721,1,29329,826,2686,"0,77%","31,54%","8,87%","13,98%","13,49%","43,53%","206,43%"
ATAB Aluminium AB,5567788608,2019,29490,226,2763,2757,793,0,575,8813,9389,1995,344,0,2200,4850,9389,-,-,-,-,-,0,29716,23,1282,520,2873,"10,97%","29,43%","9,37%","100,00%","13,44%","24,11%","156,76%"
Lastmaskiner Bertil Olsson Aktiebolag,5562505882,2011,26219,105,-1983,-2083,255,0,22488,7533,30022,10596,12194,0,2187,5044,30022,694,-,6433,-,2329,128,26324,21,1249,451,1815,"-16,93%","-6,52%","-7,46%","85,50%","9,49%","65,23%","148,06%"
TOTAL ARKITEKTUR OCH URBANISM TAU AB,5564857315,2012,22724,184,2599,2589,3052,0,132,12891,13024,7814,18,0,0,5192,13024,0,-,9926,-,4394,7573,22908,23,988,652,2635,"-3,22%","19,96%","11,44%","100,00%","33,88%","60,10%","248,29%"
Grums Husplåt AB,5564535754,2011,15133,14,932,906,585,0,1557,6359,7917,3095,1793,0,718,2311,7917,775,-,3785,-,1918,500,15147,13,1164,513,1222,"1,14%","12,04%","6,30%","68,24%","26,75%","55,78%","239,85%"
JurSa Bygg & Entreprenad AB,5569411373,2017,20358,-,2735,2722,2117,0,1888,4688,6576,3943,0,0,197,2437,6576,-,-,-,-,-,0,20358,10,2036,293,2937,"59,63%","41,59%","13,43%","34,61%","11,06%","59,96%","192,37%"
Trond Bygg Holding AB,5566682836,2015,800,-,593,575,575,0,533,109,642,-3536,0,0,0,4178,642,-,-,-,-,-,0,800,-,-,-,593,"127,92%","92,37%","74,12%","100,00%","-508,62%","-550,78%","2,61%"
Holmlunds Måleri Aktiebolag,5561921148,2017,29026,1231,2286,2353,1426,0,5306,10650,15956,2321,3665,547,0,9423,15956,-,-,-,-,-,680,30257,34,854,522,2570,"5,11%","14,78%","8,12%","81,13%","4,23%","32,46%","111,68%"
Andreas Andersen AB,5567532345,2018,29106,69,2178,2167,1143,0,1141,5580,6721,1412,1221,0,586,3503,6721,-,-,-,-,-,800,29175,1,29106,719,2325,"163,78%","32,41%","7,48%","12,75%","7,14%","35,18%","159,29%"
ATAB Aluminium AB,5567788608,2018,26575,235,858,815,4,0,139,6740,6879,1202,0,0,1399,4278,6879,-,-,-,-,-,0,26810,26,1022,504,929,"-2,39%","12,47%","3,23%","100,00%","9,26%","17,47%","110,38%"
Lastmaskiner Bertil Olsson Aktiebolag,5562505882,2010,31563,499,336,369,218,0,25699,7824,33523,10469,14532,0,2621,5901,33523,652,-,6381,-,2352,127,32062,22,1435,426,4327,-,"1,39%","1,47%","77,01%","6,09%","63,18%","131,16%"
TOTAL ARKITEKTUR OCH URBANISM TAU AB,5564857315,2011,23480,158,4376,4356,2379,0,114,10805,10919,4912,1600,0,0,4408,10919,0,-,8701,-,3909,150,23638,21,1118,634,4376,"41,79%","40,08%","18,64%","100,00%","27,24%","55,79%","245,12%"
Grums Husplåt AB,5564535754,2010,14963,24,883,841,504,0,1760,6707,8467,3010,1703,0,772,2981,8467,784,-,3703,-,1969,500,14987,13,1151,503,1189,-,"10,72%","6,07%","63,56%","24,90%","50,37%","177,36%"
JurSa Bygg & Entreprenad AB,5569411373,2016,12753,12,791,786,608,0,355,3137,3492,1826,0,0,0,1666,3492,-,-,-,-,-,0,12765,9,1417,229,852,"37,48%","22,65%","6,20%","31,61%","11,53%","52,29%","188,30%"
Trond Bygg Holding AB,5566682836,2014,351,354,530,-1305,-1305,0,366,160,526,-4311,0,0,0,4837,526,0,-,0,-,0,0,705,1,351,-,531,"-46,00%","100,76%","151,00%","100,00%","-1332,48%","-819,58%","3,31%"
Holmlunds Måleri Aktiebolag,5561921148,2016,27616,1001,2748,2736,1749,0,5209,10829,16038,4045,3212,537,0,8244,16038,-,-,10520,-,4259,3150,28617,31,891,507,2965,"12,50%","17,15%","9,96%","81,83%","9,36%","40,84%","129,89%"
Andreas Andersen AB,5567532345,2017,11034,1,840,821,470,0,738,2833,3571,719,523,0,610,1719,3571,-,-,-,-,-,450,11035,1,11034,721,930,"-30,76%","23,52%","7,61%","20,46%","10,10%","31,56%","164,81%"
ATAB Aluminium AB,5567788608,2017,27225,131,1429,1349,332,0,227,5145,5371,1197,0,0,660,3513,5371,-,-,-,-,-,0,27356,26,1047,472,1532,"-11,76%","26,61%","5,25%","100,00%","5,99%","22,29%","111,96%"
TOTAL ARKITEKTUR OCH URBANISM TAU AB,5564857315,2010,16560,49,1067,1056,766,0,0,4325,4325,500,500,0,0,3325,4325,0,-,5777,-,2808,250,16609,14,1183,633,1067,-,"24,67%","6,44%","100,00%","6,04%","20,08%","130,08%"
JurSa Bygg & Entreprenad AB,5569411373,2015,9276,-,911,910,710,0,157,2105,2263,1219,0,0,0,1045,2263,-,-,-,-,0,0,9276,4,2319,279,944,"275,55%","40,26%","9,82%","29,82%","11,43%","53,87%","201,44%"
Trond Bygg Holding AB,5566682836,2013,650,130,391,350,350,0,267,2449,2716,-3006,0,0,0,5722,2716,-,-,34,-,5,0,780,1,650,39,403,"-79,10%","14,43%","60,31%","100,00%","-503,54%","-110,68%","42,80%"
Nickson Last och Schakt AB,5568741473,2019,27577,2130,3447,3240,612,0,20684,8357,29041,1988,10828,0,10341,5883,29041,-,-,-,-,-,200,29707,12,2298,745,7413,"14,30%","12,17%","12,81%","58,04%","8,97%","35,93%","122,23%"
Holmlunds Måleri Aktiebolag,5561921148,2015,24547,714,1827,1770,1161,0,5243,8981,14223,2976,2736,694,0,7816,14223,0,-,8486,-,3416,680,25261,24,1023,526,2087,"28,32%","13,15%","7,62%","76,31%","4,75%","35,93%","113,24%"
Andreas Andersen AB,5567532345,2016,15935,19,948,934,541,0,796,2134,2930,790,312,0,832,997,2930,-,-,-,-,-,540,15954,1,15935,706,1032,"169,95%","32,35%","5,95%","14,20%","7,14%","35,27%","214,04%"
ATAB Aluminium AB,5567788608,2016,30854,2,406,318,318,0,530,3807,4337,865,0,0,1131,2341,4337,-,-,-,-,-,0,30856,24,1286,481,669,"68,20%","9,36%","1,32%","100,00%","4,75%","19,94%","139,21%"
JurSa Bygg & Entreprenad AB,5569411373,2014,2470,-,284,284,220,0,130,808,937,509,0,0,42,388,937,-,-,332,-,118,0,2470,1,2470,465,302,"340,29%","30,31%","11,50%","100,00%","17,00%","54,32%","208,25%"
Trond Bygg Holding AB,5566682836,2012,3110,-,588,568,568,0,279,2027,2306,-3356,0,0,0,5662,2306,0,-,460,-,70,0,3110,2,1555,255,617,"-65,38%","25,54%","18,94%","63,31%","-116,88%","-145,53%","35,80%"
Nickson Last och Schakt AB,5568741473,2018,24127,661,475,423,108,0,17932,7198,25129,1677,8368,0,9801,5283,25129,-,-,-,-,-,0,24788,12,2011,671,4470,"19,63%","2,62%","2,73%","57,90%","7,94%","32,65%","114,18%"
Holmlunds Måleri Aktiebolag,5561921148,2014,19129,635,1335,1459,1090,0,6654,6490,13144,1815,2553,0,0,8776,13144,-,-,7211,-,3148,0,19764,22,870,489,1579,"2,24%","11,12%","7,64%","81,54%","-11,95%","28,96%","72,31%"
Andreas Andersen AB,5567532345,2015,5903,266,534,524,339,0,829,1886,2715,449,75,0,908,1283,2715,-,-,420,-,132,200,6169,1,5903,566,620,"249,29%","19,67%","9,05%","24,29%","10,22%","18,69%","147,00%"
ATAB Aluminium AB,5567788608,2015,18344,14,-745,-806,-806,0,384,5258,5642,547,0,0,17,5078,5642,-,-,6841,-,2369,0,18358,22,834,453,-518,"-14,49%","-13,17%","-4,05%","100,00%","0,98%","9,70%","60,32%"
JurSa Bygg & Entreprenad AB,5569411373,2013,561,-,306,306,239,0,35,409,444,289,0,0,0,155,444,0,-,52,-,16,0,561,1,561,-,308,-,"68,92%","54,55%","100,00%","45,28%","65,09%","263,87%"
Trond Bygg Holding AB,5566682836,2011,8982,47,-2763,-2840,-2840,0,444,2819,3263,-3924,0,0,0,7187,3263,-,-,1333,-,393,0,9029,6,1497,279,-2680,"-51,35%","-77,93%","-28,31%","12,45%","-48,63%","-120,26%","39,22%"
Nickson Last och Schakt AB,5568741473,2017,20168,1176,1990,1976,861,0,17230,6444,23674,1869,8056,0,8874,4875,23674,-,-,-,-,-,300,21344,12,1681,559,5508,"8,39%","9,21%","10,81%","60,92%","7,78%","34,44%","108,27%"
Captive Larm AB,5567210538,2019,29160,572,-3090,-3020,-3020,0,4850,3874,8723,-2920,0,0,971,10672,8723,-,-,-,-,-,0,29732,32,911,484,-3082,"15,69%","-30,76%","-9,20%","66,92%","-23,31%","-33,47%","27,36%"
